index,high,highTime,low,lowTime,high-low
8016,148.0,1618362768.0,116.0,1618412439.0,32.0
8017,554.0,1618409830.0,120.0,1618403079.0,434.0
8018,490.0,1618414288.0,275.0,1618384280.0,215.0
8019,379.0,1618374770.0,379.0,1618391299.0,0.0
8020,253.0,1618373607.0,120.0,1618345996.0,133.0
8021,570.0,1618351013.0,58.0,1618228936.0,512.0
8417,1200.0,1618388597.0,157.0,1618390613.0,1043.0
8419,3093.0,1618413519.0,2615.0,1618394315.0,478.0
8421,6021.0,1618413720.0,3850.0,1618412612.0,2171.0
8423,11344.0,1618412626.0,11344.0,1618409141.0,0.0
8425,18033.0,1618396150.0,18033.0,1618407719.0,0.0
8427,23000.0,1618409738.0,16014.0,1618352440.0,6986.0
8429,52498.0,1618411841.0,50500.0,1618411849.0,1998.0
8431,1749.0,1618413554.0,1608.0,1618411891.0,141.0
8433,6564.0,1618412029.0,5080.0,1618409755.0,1484.0
8435,11517.0,1618410625.0,11517.0,1618409156.0,0.0
8437,5517.0,1618373103.0,5517.0,1618373102.0,0.0
8439,16000.0,1618378027.0,4001.0,1618374116.0,11999.0
8441,18369.0,1618394618.0,19287.0,1618314378.0,-918.0
8443,25522.0,1618411474.0,25522.0,1618371955.0,0.0
8445,19801.0,1618377029.0,3.0,1618377653.0,19798.0
8447,74000.0,1618397002.0,42000.0,1618353188.0,32000.0
8449,138000.0,1618396652.0,90001.0,1618381849.0,47999.0
8451,4246.0,1618342251.0,3833.0,1618124553.0,413.0
8453,6000.0,1618381490.0,5003.0,1618289308.0,997.0
8455,15916.0,1618396772.0,11866.0,1618389618.0,4050.0
8457,5890.0,1618381508.0,2001.0,1618318901.0,3889.0
8459,10000.0,1618405864.0,11557.0,1618383510.0,-1557.0
8461,15799.0,1618396830.0,11668.0,1618395006.0,4131.0
8496,400.0,1618412899.0,302.0,1618411250.0,98.0
8498,1.0,1618373492.0,1.0,1618045346.0,0.0
8500,936.0,1618271666.0,1000.0,1618379700.0,-64.0
8502,147.0,1618412609.0,105.0,1618394028.0,42.0
8504,1.0,1618301380.0,20.0,1617801931.0,-19.0
8506,1.0,1618380064.0,1.0,1618405886.0,0.0
8508,87.0,1618390252.0,50.0,1618354237.0,37.0
8510,1000.0,1618414294.0,1000.0,1618414294.0,0.0
8512,5000.0,1618387782.0,25.0,1618375148.0,4975.0
8514,15000.0,1618380089.0,30.0,1618360482.0,14970.0
8516,37.0,1618412899.0,99998.0,1618261498.0,-99961.0
8518,5000.0,1618408199.0,25000.0,1617562893.0,-20000.0
8520,50000.0,1618413901.0,50000.0,1618392260.0,0.0
8522,8384.0,1618160042.0,1127.0,1618161597.0,7257.0
8524,,,1000.0,1616932808.0,
8526,20000.0,1618346873.0,,,
8528,6.0,1618365359.0,6.0,1618385929.0,0.0
8530,1420.0,1618411553.0,6.0,1618393933.0,1414.0
8532,10.0,1618410710.0,1.0,1618184244.0,9.0
8548,6.0,1618380050.0,13.0,1618210009.0,-7.0
8550,1.0,1618366307.0,1000.0,1618006671.0,-999.0
8552,5.0,1618366298.0,450.0,1618359407.0,-445.0
8554,1.0,1618389604.0,1.0,1618389603.0,0.0
8556,250000.0,1618295961.0,250000.0,1618296169.0,0.0
8558,1.0,1618368569.0,17.0,1618354169.0,-16.0
8560,,,1000000.0,1615867295.0,
8562,20.0,1618252798.0,20.0,1618261192.0,0.0
8564,116.0,1618350048.0,100000.0,1618271522.0,-99884.0
8566,19.0,1618349990.0,200.0,1618353517.0,-181.0
8568,90.0,1618179684.0,1.0,1618083342.0,89.0
8570,253.0,1618271303.0,253.0,1618271316.0,0.0
8572,140.0,1618410083.0,187.0,1618266578.0,-47.0
8574,287960.0,1618362555.0,287960.0,1618362555.0,0.0
8576,295.0,1618233189.0,412.0,1616186708.0,-117.0
8578,1490.0,1617671244.0,1431.0,1616241019.0,59.0
8580,35000.0,1618323968.0,1000.0,1617977675.0,34000.0
8582,40000.0,1618391557.0,3000.0,1618391564.0,37000.0
8584,20000.0,1618326554.0,3000.0,1618295663.0,17000.0
8586,3589.0,1618164062.0,8562.0,1618354284.0,-4973.0
8588,250000.0,1618377464.0,550000.0,1618377503.0,-300000.0
8590,299.0,1617334798.0,299.0,1616089192.0,0.0
8592,1553.0,1618286999.0,5000.0,1618061114.0,-3447.0
8594,80000.0,1617918889.0,100000.0,1617806411.0,-20000.0
8596,10000.0,1618260725.0,10000.0,1617916050.0,0.0
8598,80.0,1618337470.0,90.0,1617980150.0,-10.0
8600,200000.0,1617754284.0,118.0,1617399292.0,199882.0
8602,145.0,1618370724.0,50.0,1618370669.0,95.0
8604,277.0,1618374572.0,688.0,1617734222.0,-411.0
8606,2461.0,1618280382.0,2462.0,1617834490.0,-1.0
8608,90001.0,1618022374.0,45315.0,1617414583.0,44686.0
8610,1.0,1618374494.0,96552.0,1618261563.0,-96551.0
8612,21.0,1618347962.0,50.0,1618412828.0,-29.0
8614,25000.0,1618311761.0,2000.0,1618259338.0,23000.0
8616,2.0,1618347972.0,9150.0,1618229506.0,-9148.0
8618,50000.0,1618336473.0,100000.0,1618267360.0,-50000.0
8620,1705.0,1618059903.0,1366.0,1618274729.0,339.0
8622,150001.0,1617806810.0,47000.0,1617650735.0,103001.0
8778,455.0,1618414452.0,448.0,1618414457.0,7.0
8780,792.0,1618414432.0,787.0,1618414141.0,5.0
8782,2079.0,1618414397.0,2052.0,1618414403.0,27.0
8784,133250.0,1618414443.0,133157.0,1618413700.0,93.0
8786,328000.0,1618414412.0,326280.0,1618413150.0,1720.0
8788,984977.0,1618413528.0,972757.0,1618413156.0,12220.0
8790,954.0,1618414448.0,930.0,1618414365.0,24.0
8792,732.0,1618414433.0,711.0,1618414407.0,21.0
8794,500.0,1618414372.0,217.0,1618413809.0,283.0
8837,255.0,1618413336.0,2000.0,1618414005.0,-1745.0
8872,5888.0,1618414229.0,2387.0,1618408475.0,3501.0
8874,3000.0,1618412277.0,500.0,1618105936.0,2500.0
8876,3080.0,1618319611.0,500.0,1618052952.0,2580.0
8878,5128.0,1618413410.0,2750.0,1618396975.0,2378.0
8880,3496.0,1618414422.0,2314.0,1618414411.0,1182.0
8882,7.0,1618413486.0,6.0,1618414390.0,1.0
8901,701965.0,1618413691.0,701965.0,1618414378.0,0.0
8921,740000.0,1618414449.0,705734.0,1618414406.0,34266.0
8924,2500.0,1618294964.0,396.0,1618173585.0,2104.0
8925,2250.0,1618295049.0,500.0,1618346797.0,1750.0
8926,415.0,1618376247.0,25.0,1618375209.0,390.0
8927,917.0,1618278673.0,15.0,1618278793.0,902.0
8928,34321.0,1618374312.0,19527.0,1618406082.0,14794.0
9003,99.0,1618394829.0,65.0,1618413874.0,34.0
9004,122.0,1618116303.0,200.0,1618413889.0,-78.0
9026,1600.0,1618371013.0,120.0,1618413028.0,1480.0
9028,1030.0,1618407555.0,1000.0,1618414381.0,30.0
9030,170.0,1618412134.0,170.0,1618414191.0,0.0
9032,70.0,1618412050.0,95.0,1618414199.0,-25.0
9034,1268.0,1618412732.0,1236.0,1618413296.0,32.0
9036,96.0,1618405067.0,96.0,1618413489.0,0.0
9038,197.0,1618413425.0,197.0,1618414194.0,0.0
9040,751.0,1618411829.0,751.0,1618413728.0,0.0
9042,147.0,1618412085.0,147.0,1618413040.0,0.0
9044,3070000.0,1618414277.0,3069999.0,1618414457.0,1.0
9050,3042183.0,1618413505.0,3029631.0,1618414419.0,12552.0
9052,17.0,1617927540.0,3.0,1618258208.0,14.0
9075,149.0,1618414457.0,147.0,1618414433.0,2.0
9140,19.0,1618413791.0,19.0,1618413791.0,0.0
9141,38.0,1618412523.0,36.0,1618414283.0,2.0
9142,63.0,1618414432.0,62.0,1618414437.0,1.0
9143,142.0,1618414440.0,141.0,1618414358.0,1.0
9144,115.0,1618414445.0,115.0,1618414399.0,0.0
9145,4.0,1618411486.0,2.0,1618352048.0,2.0
9174,78.0,1618414178.0,20.0,1618410178.0,58.0
9177,80.0,1618412775.0,80.0,1618366531.0,0.0
9179,60.0,1618412454.0,68.0,1618364531.0,-8.0
9181,1500.0,1618414394.0,765.0,1618414383.0,735.0
9183,1274.0,1618413074.0,1274.0,1618413261.0,0.0
9185,9750.0,1618414459.0,9563.0,1618414419.0,187.0
9187,2.0,1618412468.0,2.0,1618407048.0,0.0
9188,240.0,1618411121.0,186.0,1618414169.0,54.0
9189,17.0,1618414449.0,17.0,1618414234.0,0.0
9190,51.0,1618414455.0,50.0,1618414434.0,1.0
9191,96.0,1618414402.0,96.0,1618414424.0,0.0
9192,174.0,1618414442.0,174.0,1618414442.0,0.0
9193,499.0,1618414246.0,465.0,1618414454.0,34.0
9194,8450.0,1618414153.0,8451.0,1618414445.0,-1.0
9236,5.0,1618413531.0,5.0,1618411683.0,0.0
9238,4.0,1618396100.0,5.0,1618412950.0,-1.0
9239,4.0,1618396947.0,3.0,1618414343.0,1.0
9240,15.0,1618412824.0,12.0,1618411706.0,3.0
9241,57.0,1618414331.0,68.0,1618414018.0,-11.0
9242,114.0,1618414360.0,124.0,1618414254.0,-10.0
9243,292.0,1618414430.0,292.0,1618414417.0,0.0
9244,474.0,1618414442.0,471.0,1618414406.0,3.0
9245,8631.0,1618414438.0,8630.0,1618414446.0,1.0
9287,99.0,1618374563.0,135.0,1618113975.0,-36.0
9288,1.0,1618336943.0,112.0,1618229199.0,-111.0
9289,232.0,1618360539.0,308.0,1618388743.0,-76.0
9290,1.0,1618404239.0,294.0,1618403661.0,-293.0
9291,219.0,1618386452.0,219.0,1618412937.0,0.0
9292,1000.0,1618338912.0,1500.0,1618165768.0,-500.0
9294,100.0,1618349796.0,5000.0,1618245568.0,-4900.0
9295,4444.0,1618326233.0,219.0,1618242739.0,4225.0
9296,410.0,1618384236.0,2.0,1618412114.0,408.0
9297,524.0,1618373976.0,12.0,1618202298.0,512.0
9298,1000.0,1618414328.0,582.0,1618414225.0,418.0
9299,2400.0,1618339905.0,2.0,1618161139.0,2398.0
9301,4998.0,1618183964.0,669.0,1618184169.0,4329.0
9302,60.0,1618375684.0,60.0,1618375684.0,0.0
9303,976.0,1618361231.0,216.0,1618282647.0,760.0
9304,857.0,1618410800.0,600.0,1618413060.0,257.0
9305,999.0,1618414033.0,949.0,1618411951.0,50.0
9306,1000.0,1618352655.0,4009.0,1618255289.0,-3009.0
9336,218.0,1618407054.0,173.0,1618409428.0,45.0
9337,86.0,1618407893.0,86.0,1618414244.0,0.0
9338,140.0,1618412832.0,133.0,1618412714.0,7.0
9339,225.0,1618413826.0,225.0,1618413826.0,0.0
9340,319.0,1618413766.0,315.0,1618414200.0,4.0
9341,620.0,1618413944.0,591.0,1618414050.0,29.0
9342,8633.0,1618414185.0,8622.0,1618414402.0,11.0
9375,15.0,1618392604.0,18.0,1618408664.0,-3.0
9377,26.0,1618412970.0,26.0,1618413232.0,0.0
9378,37.0,1618410375.0,37.0,1618371417.0,0.0
9379,71.0,1618413544.0,70.0,1618407202.0,1.0
9380,195.0,1618414188.0,189.0,1618412359.0,6.0
9381,160.0,1618412043.0,155.0,1618414449.0,5.0
9382,9.0,1618353950.0,7.0,1618158625.0,2.0
9416,10000.0,1618372557.0,653.0,1618413106.0,9347.0
9418,774.0,1618413078.0,102.0,1618395611.0,672.0
9419,1254.0,1618414373.0,1250.0,1618414387.0,4.0
9420,100.0,1618394929.0,61.0,1618411440.0,39.0
9423,40.0,1618395073.0,46.0,1618191454.0,-6.0
9425,62.0,1618366503.0,75.0,1618365402.0,-13.0
9427,1250.0,1618388276.0,444.0,1618413118.0,806.0
9429,1500.0,1618409791.0,666.0,1618349413.0,834.0
9431,9141.0,1618412046.0,9450.0,1618414388.0,-309.0
9434,199.0,1618340242.0,14.0,1618382825.0,185.0
9436,100.0,1618411638.0,21.0,1618307062.0,79.0
9438,399.0,1618414380.0,316.0,1618414295.0,83.0
9440,50.0,1618330438.0,5.0,1618414011.0,45.0
9442,2.0,1618406164.0,2.0,1618391660.0,0.0
9444,1.0,1618414363.0,1.0,1618345979.0,0.0
9446,100.0,1618383473.0,44.0,1618393851.0,56.0
9448,12.0,1618388214.0,11.0,1618409711.0,1.0
9450,90.0,1618409921.0,5.0,1618384144.0,85.0
9452,61.0,1618395650.0,1.0,1618393330.0,60.0
9454,33.0,1618345507.0,53.0,1618384707.0,-20.0
9457,2500.0,1618325484.0,50.0,1618345260.0,2450.0
9459,27000.0,1618325023.0,10.0,1617633010.0,26990.0
9461,306.0,1618317091.0,354.0,1618347991.0,-48.0
9463,841.0,1618410818.0,700.0,1618411742.0,141.0
9465,9359.0,1618392396.0,9360.0,1618414417.0,-1.0
9469,80000.0,1618410127.0,55002.0,1618406918.0,24998.0
9470,713000.0,1618413211.0,696000.0,1618412527.0,17000.0
9472,100000.0,1618408811.0,10000.0,1618396070.0,90000.0
9475,30000.0,1618375379.0,24001.0,1618388987.0,5999.0
9629,5000.0,1618374432.0,850.0,1618412371.0,4150.0
9634,1573.0,1618413722.0,600.0,1618409479.0,973.0
9636,1110.0,1618413705.0,600.0,1618409459.0,510.0
9638,2126.0,1618413712.0,69.0,1618409442.0,2057.0
9640,2.0,1618413380.0,1.0,1618413312.0,1.0
9642,325.0,1618380580.0,6.0,1618352585.0,319.0
9644,784.0,1618395031.0,1.0,1618203455.0,783.0
9666,26277.0,1618413314.0,22500.0,1618323465.0,3777.0
9668,24499.0,1618414392.0,16271.0,1618337034.0,8228.0
9670,26000.0,1618410119.0,19423.0,1618356540.0,6577.0
9672,7600.0,1618413197.0,4300.0,1618414012.0,3300.0
9674,10722.0,1618414423.0,11000.0,1618413398.0,-278.0
9676,10665.0,1618414441.0,10000.0,1618414086.0,665.0
9678,10888.0,1618391635.0,5578.0,1618413951.0,5310.0
9729,254.0,1618409992.0,233.0,1618329248.0,21.0
9731,16447.0,1618413855.0,18177.0,1618414170.0,-1730.0
9733,1245.0,1618388125.0,1184.0,1618412944.0,61.0
9735,40.0,1618413680.0,38.0,1618414447.0,2.0
9736,99.0,1618413609.0,98.0,1618413902.0,1.0
9739,499.0,1618414234.0,473.0,1618413828.0,26.0
9741,304.0,1618408810.0,340.0,1618414406.0,-36.0
9743,400.0,1618407148.0,263.0,1618413831.0,137.0
9745,150.0,1618361658.0,120.0,1618413719.0,30.0
9843,4000.0,1618285731.0,3000.0,1618357859.0,1000.0
9844,35.0,1617207871.0,268.0,1616330705.0,-233.0
9845,639.0,1618406437.0,,,
9846,500000.0,1618170680.0,16739.0,1617814962.0,483261.0
9847,387000.0,1618327819.0,270000.0,1618016332.0,117000.0
9848,1011000.0,1618244148.0,1000000.0,1618410876.0,11000.0
9849,49000.0,1617376861.0,100.0,1618220756.0,48900.0
9850,5000.0,1618294548.0,5000.0,1618294546.0,0.0
9851,3000.0,1618405947.0,11.0,1618410921.0,2989.0
9852,10000.0,1617982305.0,10000.0,1618106011.0,0.0
9853,1000.0,1618295413.0,2000.0,1618299018.0,-1000.0
9854,41.0,1618360650.0,69.0,1617526314.0,-28.0
9855,1.0,1618375235.0,38.0,1618295444.0,-37.0
9856,40000.0,1618372609.0,40000.0,1618406348.0,0.0
9857,250001.0,1617918726.0,500000.0,1618243963.0,-249999.0
9858,486000.0,1618376706.0,180000.0,1618410898.0,306000.0
9859,12.0,1618281408.0,10000.0,1617535891.0,-9988.0
9860,500000.0,1618342225.0,500000.0,1618342121.0,0.0
9861,10000.0,1618406460.0,5499.0,1618410869.0,4501.0
9862,15.0,1618356440.0,15.0,1618327240.0,0.0
9863,20000.0,1618299049.0,40000.0,1618070472.0,-20000.0
9864,24900.0,1618406175.0,15000.0,1618410885.0,9900.0
9865,9.0,1618367124.0,1100.0,1618018751.0,-1091.0
9866,76.0,1618374595.0,21000.0,1618262345.0,-20924.0
9867,22000.0,1618406392.0,10000.0,1618410812.0,12000.0
9978,35.0,1618412855.0,35.0,1618413269.0,0.0
9980,16.0,1618270339.0,14000.0,1618332853.0,-13984.0
9986,156.0,1618411310.0,156.0,1618396009.0,0.0
9988,25.0,1618373768.0,250.0,1617550036.0,-225.0
9994,320.0,1618377053.0,353.0,1618274135.0,-33.0
9996,440.0,1618413152.0,568.0,1618411971.0,-128.0
9998,4150.0,1618414074.0,4087.0,1618412728.0,63.0
10000,3036.0,1618413529.0,2887.0,1618413522.0,149.0
10002,965.0,1618396292.0,1301.0,1618410532.0,-336.0
10004,1058.0,1618413497.0,500.0,1618410643.0,558.0
10006,4.0,1618414140.0,5.0,1618413781.0,-1.0
10008,50.0,1618414288.0,26.0,1618410787.0,24.0
10010,69.0,1618413933.0,11.0,1618410779.0,58.0
10012,75.0,1618413474.0,75.0,1618413475.0,0.0
10014,66.0,1618408509.0,25.0,1618406391.0,41.0
10016,180.0,1618408527.0,179.0,1618414083.0,1.0
10018,485.0,1618408570.0,430.0,1618351925.0,55.0
10020,152.0,1618408584.0,63.0,1618412499.0,89.0
10025,561.0,1618414421.0,206.0,1618414170.0,355.0
10029,50.0,1618414166.0,40.0,1618414254.0,10.0
10031,16.0,1618409303.0,15.0,1618410791.0,1.0
10033,793.0,1618413514.0,767.0,1618414429.0,26.0
10034,1222.0,1618414367.0,1215.0,1618414159.0,7.0
10035,5200.0,1618412307.0,500.0,1618347872.0,4700.0
10037,1974.0,1618412278.0,561.0,1618347894.0,1413.0
10039,4362.0,1618413918.0,501.0,1618347878.0,3861.0
10041,987.0,1618413880.0,1038.0,1618394352.0,-51.0
10043,535.0,1618412253.0,225.0,1618394239.0,310.0
10045,530.0,1618413862.0,151.0,1618412008.0,379.0
10047,25000.0,1618413833.0,2619.0,1618342662.0,22381.0
10049,6750.0,1618413775.0,968.0,1618413941.0,5782.0
10051,4999.0,1618413898.0,1502.0,1618413936.0,3497.0
10053,26000.0,1618412472.0,6896.0,1618411086.0,19104.0
10055,7123.0,1618357576.0,140.0,1618403709.0,6983.0
10057,797.0,1618411148.0,797.0,1618411148.0,0.0
10059,907.0,1618408970.0,333.0,1618366997.0,574.0
10061,2942.0,1618337970.0,777.0,1618258063.0,2165.0
10063,3030.0,1618411948.0,3030.0,1618407762.0,0.0
10065,3623.0,1618394250.0,3613.0,1618413995.0,10.0
10067,11800.0,1618412880.0,5904.0,1618412908.0,5896.0
10069,2000.0,1618414288.0,1000.0,1618411696.0,1000.0
10071,2264.0,1618414359.0,701.0,1618414281.0,1563.0
10075,3685.0,1618414303.0,3243.0,1618414318.0,442.0
10077,1.0,1618411563.0,30.0,1618382207.0,-29.0
10079,6987.0,1618393019.0,5000.0,1618373317.0,1987.0
10081,2500.0,1618379204.0,11.0,1618358116.0,2489.0
10083,1724.0,1618413917.0,1724.0,1618414286.0,0.0
10085,2366.0,1618413913.0,2115.0,1618403438.0,251.0
10087,12.0,1618412892.0,10.0,1618414217.0,2.0
10088,8.0,1618411839.0,6.0,1618407654.0,2.0
10089,16.0,1618407087.0,11.0,1618407095.0,5.0
10090,63.0,1618387805.0,63.0,1618396907.0,0.0
10091,8.0,1618414003.0,8.0,1618414003.0,0.0
10093,1.0,1618408387.0,1.0,1617489650.0,0.0
10095,191.0,1618365035.0,184.0,1618389834.0,7.0
10097,144.0,1618369287.0,24.0,1618411453.0,120.0
10099,2000.0,1618333610.0,600.0,1618408848.0,1400.0
10101,200.0,1618406128.0,375.0,1618412617.0,-175.0
10103,4000.0,1618085247.0,2015.0,1618413126.0,1985.0
10105,1501.0,1618411209.0,1501.0,1618405854.0,0.0
10107,3742.0,1618341925.0,810.0,1618332289.0,2932.0
10109,1096.0,1618409430.0,1096.0,1618413511.0,0.0
10111,1868.0,1618409602.0,1424.0,1618409608.0,444.0
10113,99.0,1618411571.0,2.0,1618409495.0,97.0
10115,839.0,1618405524.0,826.0,1618412659.0,13.0
10117,1156.0,1618240977.0,750.0,1618404506.0,406.0
10119,3.0,1618370639.0,3.0,1618404501.0,0.0
10121,997.0,1617852507.0,983.0,1618410988.0,14.0
10123,472.0,1618313305.0,100.0,1618338918.0,372.0
10125,25.0,1618407895.0,25.0,1618412673.0,0.0
10127,905.0,1618413912.0,349.0,1618371068.0,556.0
10129,22.0,1618414115.0,20.0,1618388197.0,2.0
10132,10000.0,1618413981.0,10000.0,1618413829.0,0.0
10134,9997.0,1618413959.0,3306.0,1618413207.0,6691.0
10136,69.0,1618405299.0,31.0,1618413573.0,38.0
10138,241.0,1618405364.0,200.0,1618405489.0,41.0
10142,2.0,1618411453.0,3.0,1618411099.0,-1.0
10143,1.0,1618413826.0,2.0,1618409915.0,-1.0
10144,1.0,1618413204.0,1.0,1618414254.0,0.0
10145,8.0,1618414423.0,5.0,1618414204.0,3.0
10146,79.0,1618411612.0,65.0,1618412246.0,14.0
10147,400.0,1618410586.0,80.0,1618413116.0,320.0
10148,549.0,1618414140.0,500.0,1618413667.0,49.0
10149,237.0,1618408929.0,102.0,1618414398.0,135.0
10150,10.0,1618414444.0,3.0,1618412359.0,7.0
10156,1658.0,1618414448.0,910.0,1618413347.0,748.0
10158,274.0,1618413467.0,273.0,1618413341.0,1.0
10159,655.0,1618411907.0,517.0,1618410201.0,138.0
10280,44000.0,1618375579.0,8000.0,1618413407.0,36000.0
10282,3200.0,1618413398.0,2611.0,1618414404.0,589.0
10284,24000.0,1618412670.0,3782.0,1618413453.0,20218.0
10286,55800.0,1618413689.0,52000.0,1618413757.0,3800.0
10288,23998.0,1618413644.0,22000.0,1618413964.0,1998.0
10290,22500.0,1618413871.0,21111.0,1618409203.0,1389.0
10292,21435.0,1618413462.0,20801.0,1618413537.0,634.0
10294,21500.0,1618414153.0,20900.0,1618414413.0,600.0
10296,4004.0,1618406218.0,4829.0,1618412889.0,-825.0
10298,3665.0,1618386069.0,2969.0,1618406118.0,696.0
10300,9998.0,1618308650.0,4000.0,1618411375.0,5998.0
10302,30000.0,1618405884.0,7600.0,1618411578.0,22400.0
10304,5000.0,1618408079.0,2211.0,1618408323.0,2789.0
10306,20000.0,1618410866.0,10000.0,1618413435.0,10000.0
10308,39999.0,1618353094.0,11.0,1618409931.0,39988.0
10310,1000.0,1618364083.0,12.0,1618369542.0,988.0
10312,1000.0,1618336691.0,20.0,1618407306.0,980.0
10314,4053.0,1618382820.0,2000.0,1618409901.0,2053.0
10316,21663.0,1618413692.0,21000.0,1618409510.0,663.0
10318,25856.0,1618393440.0,20858.0,1618393459.0,4998.0
10320,23313.0,1618411607.0,20637.0,1618374689.0,2676.0
10322,43429.0,1618413778.0,31000.0,1618411757.0,12429.0
10324,21729.0,1618396039.0,21000.0,1618410747.0,729.0
10326,54.0,1618412626.0,42.0,1618414217.0,12.0
10327,62.0,1618412568.0,60.0,1618414018.0,2.0
10330,46795000.0,1618406363.0,46046000.0,1618413730.0,749000.0
10332,23414250.0,1618396754.0,22058002.0,1618413732.0,1356248.0
10334,8435000.0,1618409454.0,8426666.0,1618413739.0,8334.0
10336,8400000.0,1618380117.0,8000013.0,1618369050.0,399987.0
10338,70850000.0,1618412458.0,70408390.0,1618412523.0,441610.0
10340,25922466.0,1618409698.0,25758000.0,1618411848.0,164466.0
10342,11761000.0,1618412503.0,11300000.0,1618413709.0,461000.0
10344,25977000.0,1618379881.0,25107009.0,1618390953.0,869991.0
10346,91013010.0,1618395800.0,88633339.0,1618409651.0,2379671.0
10348,124998888.0,1618410619.0,125000000.0,1618411819.0,-1112.0
10350,24371009.0,1618384349.0,24195000.0,1618396860.0,176009.0
10352,36202001.0,1618395893.0,35242000.0,1618403449.0,960001.0
10354,29331.0,1618363807.0,32333.0,1618410292.0,-3002.0
10362,47420.0,1618310941.0,32099.0,1618410826.0,15321.0
10364,15207.0,1618412949.0,14707.0,1618414323.0,500.0
10366,26800.0,1618411019.0,24706.0,1618410670.0,2094.0
10368,69700.0,1618414396.0,64046.0,1618414349.0,5654.0
10370,1113949.0,1618413792.0,1082601.0,1618414286.0,31348.0
10372,397065.0,1618414425.0,396693.0,1618414374.0,372.0
10374,38768.0,1618414276.0,37669.0,1618413830.0,1099.0
10376,12612.0,1618414048.0,10868.0,1618412867.0,1744.0
10378,454889.0,1618414071.0,450001.0,1618414200.0,4888.0
10380,290000.0,1618414262.0,250000.0,1618414269.0,40000.0
10382,48898.0,1618414007.0,35218.0,1618414382.0,13680.0
10384,55000.0,1618413844.0,51000.0,1618414174.0,4000.0
10386,800000.0,1618414184.0,777973.0,1618414438.0,22027.0
10388,474762.0,1618414420.0,448042.0,1618414440.0,26720.0
10390,37924.0,1618414289.0,36016.0,1618413461.0,1908.0
10392,22400.0,1618368042.0,19325.0,1618395318.0,3075.0
10394,2448018.0,1618414371.0,2448027.0,1618413671.0,-9.0
10396,30000.0,1618373380.0,17573.0,1618409413.0,12427.0
10398,31490.0,1618371056.0,33147.0,1618374209.0,-1657.0
10400,19000.0,1618414342.0,5219.0,1618409819.0,13781.0
10402,2417.0,1618414320.0,1600.0,1618406108.0,817.0
10404,56314.0,1618384014.0,17539.0,1618372762.0,38775.0
10406,34134.0,1618414137.0,22006.0,1618392377.0,12128.0
10408,43575.0,1618410376.0,43000.0,1618410190.0,575.0
10410,45553.0,1618410409.0,15000.0,1618392891.0,30553.0
10412,40913.0,1618406260.0,40145.0,1618364164.0,768.0
10414,18501.0,1618408286.0,20088.0,1618395308.0,-1587.0
10416,1333.0,1618411069.0,1034.0,1618406347.0,299.0
10418,1000.0,1618407275.0,2020.0,1618406303.0,-1020.0
10420,9993.0,1618371027.0,2121.0,1618414297.0,7872.0
10422,1596.0,1618366831.0,2530.0,1618411515.0,-934.0
10424,10000.0,1618347211.0,4006.0,1618379258.0,5994.0
10426,1748.0,1618376751.0,30.0,1618383506.0,1718.0
10428,15000.0,1618405664.0,5000.0,1618405671.0,10000.0
10430,1581.0,1618367317.0,5.0,1618409554.0,1576.0
10432,2327.0,1618373020.0,2000.0,1618396528.0,327.0
10434,50000.0,1618255241.0,2444.0,1618413846.0,47556.0
10436,2000.0,1618367374.0,936.0,1618412010.0,1064.0
10438,1128.0,1618359079.0,1656.0,1618405003.0,-528.0
10440,10420.0,1618413168.0,4820.0,1618414456.0,5600.0
10442,10000.0,1618384631.0,3425.0,1618414435.0,6575.0
10444,4000.0,1618414208.0,4000.0,1618414207.0,0.0
10446,15999.0,1618414359.0,13510.0,1618411666.0,2489.0
10448,11997.0,1618412258.0,6970.0,1618410734.0,5027.0
10450,18499.0,1618414375.0,11500.0,1618414431.0,6999.0
10452,21231.0,1618413669.0,20100.0,1618411261.0,1131.0
10454,20326.0,1618412318.0,8822.0,1618414280.0,11504.0
10456,25000.0,1618411465.0,20168.0,1618414306.0,4832.0
10458,405581.0,1618413657.0,406156.0,1618412041.0,-575.0
10460,318999.0,1618413925.0,291008.0,1618412417.0,27991.0
10462,115000.0,1618412285.0,91000.0,1618414259.0,24000.0
10464,54071.0,1618413646.0,51374.0,1618396786.0,2697.0
10466,69998.0,1618412257.0,40093.0,1618414246.0,29905.0
10468,81591.0,1618413153.0,77705.0,1618412186.0,3886.0
10470,16829.0,1618414011.0,11162.0,1618411466.0,5667.0
10472,9191.0,1618414067.0,7800.0,1618412603.0,1391.0
10474,5511.0,1618414429.0,7000.0,1618414252.0,-1489.0
10476,7615.0,1618414438.0,7593.0,1618414446.0,22.0
10496,287.0,1618414444.0,223.0,1618411849.0,64.0
10564,49000.0,1618414345.0,48551.0,1618414220.0,449.0
10589,32947.0,1618412782.0,30814.0,1618409555.0,2133.0
10808,1500.0,1618413812.0,1318.0,1618411212.0,182.0
10810,700.0,1618413184.0,420.0,1618410501.0,280.0
10812,673.0,1618414331.0,401.0,1618404080.0,272.0
10814,500.0,1618337112.0,500.0,1618363092.0,0.0
10816,50.0,1618365917.0,60.0,1618274238.0,-10.0
10818,165.0,1618414250.0,165.0,1618370142.0,0.0
10820,262.0,1618406448.0,5.0,1618357625.0,257.0
10822,2000.0,1618414411.0,750.0,1618414422.0,1250.0
